Geography,Age_Group,Disease,2018,2019,2020,2021,2022,2023
Inverclyde,Ages15to24,Cancer,0,0,0,5,10,5
Inverclyde,Ages15to24,Chronic Kidney Disease (CKD),0,0,0,0,0,0
Inverclyde,Ages15to24,Chronic Obstructive Pulmonary Disease (COPD),0,0,0,0,0,0
Inverclyde,Ages15to24,Coronary Heart Disease (CHD),0,0,0,0,0,0
Inverclyde,Ages15to24,Dementia,0,0,0,0,0,0
Inverclyde,Ages15to24,Depression,378,381,428,414,408,411
Inverclyde,Ages15to24,Diabetes,75,75,50,60,60,50
Inverclyde,Ages15to24,Eating Disorder,15,25,30,40,55,40
Inverclyde,Ages15to24,Epilepsy,95,90,90,80,75,70
Inverclyde,Ages15to24,Heart Failure,0,0,0,0,0,0
Inverclyde,Ages15to24,Hypertension,5,5,10,10,0,0
Inverclyde,Ages15to24,Mental Health,0,0,0,5,10,0
Inverclyde,Ages15to24,Osteoporosis,0,0,0,0,0,0
Inverclyde,Ages15to24,Palliative Care,0,0,0,0,0,0
Inverclyde,Ages15to24,Peripheral Arterial Disease (PAD),0,0,0,0,0,0
Inverclyde,Ages15to24,Rheumatoid Arthritis,0,0,0,0,0,0
Inverclyde,Ages15to24,Stroke and TIA,0,0,0,0,0,0
Inverclyde,Ages25to44,Asthma,1474,1476,1618,1581,1504,1513
Inverclyde,Ages25to44,Atrial Fibrillation,5,10,10,5,10,5
Inverclyde,Ages25to44,Cancer,130,120,135,145,125,125
Inverclyde,Ages25to44,Chronic Kidney Disease (CKD),0,5,5,5,15,15
Inverclyde,Ages25to44,Chronic Obstructive Pulmonary Disease (COPD),35,25,30,40,30,20
Inverclyde,Ages25to44,Coronary Heart Disease (CHD),30,40,25,20,25,30
Inverclyde,Ages25to44,Dementia,0,0,0,0,0,0
Inverclyde,Ages25to44,Depression,2893,2998,3174,3260,3411,3556
Inverclyde,Ages25to44,Diabetes,328,328,322,328,362,397
Inverclyde,Ages25to44,Eating Disorder,105,115,100,85,80,85
Inverclyde,Ages25to44,Epilepsy,357,372,372,391,392,393
Inverclyde,Ages25to44,Heart Failure,10,0,5,5,5,5
Inverclyde,Ages25to44,Hypertension,406,393,387,377,392,438
Inverclyde,Ages25to44,Mental Health,260,265,250,225,215,205
Inverclyde,Ages25to44,Osteoporosis,0,0,0,0,0,0
Inverclyde,Ages25to44,Palliative Care,0,0,0,0,0,0
Inverclyde,Ages25to44,Peripheral Arterial Disease (PAD),0,0,0,0,0,0
Inverclyde,Ages25to44,Rheumatoid Arthritis,30,35,30,30,35,25
Inverclyde,Ages25to44,Stroke and TIA,20,30,25,35,30,15
Inverclyde,Ages45to64,Asthma,2140,2110,2200,2235,2170,2170
Inverclyde,Ages45to64,Atrial Fibrillation,220,275,275,265,265,280
Inverclyde,Ages45to64,Cancer,800,824,881,851,854,895
Inverclyde,Ages45to64,Chronic Kidney Disease (CKD),357,366,370,352,382,406
Inverclyde,Ages45to64,Chronic Obstructive Pulmonary Disease (COPD),829,872,879,828,821,818
Inverclyde,Ages45to64,Coronary Heart Disease (CHD),1129,1116,1112,1060,1033,1036
Inverclyde,Ages45to64,Dementia,5,5,0,5,0,0
Inverclyde,Ages45to64,Depression,3655,3803,3904,4012,4080,4176
Inverclyde,Ages45to64,Diabetes,1742,1759,1770,1721,1742,1781
Inverclyde,Ages45to64,Eating Disorder,70,80,90,95,100,105
Inverclyde,Ages45to64,Epilepsy,513,518,536,547,545,505
Inverclyde,Ages45to64,Heart Failure,145,155,160,160,170,180
Inverclyde,Ages45to64,Hypertension,4588,4580,4583,4432,4370,4407
Inverclyde,Ages45to64,Mental Health,518,530,513,509,528,513
Inverclyde,Ages45to64,Osteoporosis,30,30,30,20,15,10
Inverclyde,Ages45to64,Palliative Care,15,10,15,15,20,30
Inverclyde,Ages45to64,Peripheral Arterial Disease (PAD),253,235,217,210,210,200
Inverclyde,Ages45to64,Rheumatoid Arthritis,235,230,215,230,200,215
Inverclyde,Ages45to64,Stroke and TIA,665,656,658,659,668,659
Inverclyde,Ages5to14,Asthma,589,543,579,535,453,471
Inverclyde,Ages5to14,Atrial Fibrillation,0,0,0,0,0,0
Inverclyde,Ages5to14,Cancer,5,5,5,0,0,0
Inverclyde,Ages5to14,Chronic Kidney Disease (CKD),0,0,0,0,0,0
Inverclyde,Ages5to14,Chronic Obstructive Pulmonary Disease (COPD),0,0,0,0,0,0
Inverclyde,Ages5to14,Coronary Heart Disease (CHD),0,0,0,0,0,0
Inverclyde,Ages5to14,Dementia,0,0,0,0,0,0
Inverclyde,Ages5to14,Depression,0,0,0,5,0,0
Inverclyde,Ages5to14,Diabetes,10,25,15,10,15,10
Inverclyde,Ages5to14,Eating Disorder,0,0,5,0,0,0
Inverclyde,Ages5to14,Epilepsy,30,20,20,15,20,25
Inverclyde,Ages5to14,Heart Failure,0,0,0,0,0,0
Inverclyde,Ages5to14,Hypertension,0,0,0,0,0,0
Inverclyde,Ages5to14,Mental Health,0,0,0,0,0,0
Inverclyde,Ages5to14,Osteoporosis,0,0,0,0,0,0
Inverclyde,Ages5to14,Palliative Care,0,0,0,0,0,0
Inverclyde,Ages5to14,Peripheral Arterial Disease (PAD),0,0,0,0,0,0
Inverclyde,Ages5to14,Rheumatoid Arthritis,0,0,0,0,0,0
Inverclyde,Ages5to14,Stroke and TIA,0,0,0,0,0,0
Inverclyde,Ages65to74,Asthma,719,762,808,819,824,852
Inverclyde,Ages65to74,Atrial Fibrillation,436,436,455,459,446,455
Inverclyde,Ages65to74,Cancer,790,799,796,832,857,846
Inverclyde,Ages65to74,Chronic Kidney Disease (CKD),799,846,843,811,779,788
Inverclyde,Ages65to74,Chronic Obstructive Pulmonary Disease (COPD),828,794,797,788,764,768
Inverclyde,Ages65to74,Coronary Heart Disease (CHD),1333,1272,1246,1251,1194,1183
Inverclyde,Ages65to74,Dementia,85,70,75,80,85,70
Inverclyde,Ages65to74,Depression,909,992,1070,1132,1206,1295
Inverclyde,Ages65to74,Diabetes,1306,1308,1336,1349,1354,1385
Inverclyde,Ages65to74,Eating Disorder,0,0,0,5,5,0
Inverclyde,Ages65to74,Epilepsy,160,165,175,155,175,168
Inverclyde,Ages65to74,Heart Failure,236,250,250,255,255,260
Inverclyde,Ages65to74,Hypertension,3752,3714,3756,3753,3704,3694
Inverclyde,Ages65to74,Mental Health,130,145,145,150,150,140
Inverclyde,Ages65to74,Osteoporosis,60,45,35,30,35,25
Inverclyde,Ages65to74,Palliative Care,25,20,30,20,25,30
Inverclyde,Ages65to74,Peripheral Arterial Disease (PAD),312,306,302,292,265,273
Inverclyde,Ages65to74,Rheumatoid Arthritis,189,195,195,185,205,185
Inverclyde,Ages65to74,Stroke and TIA,719,681,712,730,756,729
Inverclyde,Ages75to84,Asthma,397,392,429,435,438,446
Inverclyde,Ages75to84,Atrial Fibrillation,612,633,646,609,638,660
Inverclyde,Ages75to84,Cancer,640,673,704,709,755,797
Inverclyde,Ages75to84,Chronic Kidney Disease (CKD),1200,1212,1228,1178,1194,1228
Inverclyde,Ages75to84,Chronic Obstructive Pulmonary Disease (COPD),578,604,634,587,605,585
Inverclyde,Ages75to84,Coronary Heart Disease (CHD),1259,1251,1219,1128,1146,1116
Inverclyde,Ages75to84,Dementia,318,315,293,220,222,232
Inverclyde,Ages75to84,Depression,362,390,428,442,487,522
Inverclyde,Ages75to84,Diabetes,902,878,877,854,880,911
Inverclyde,Ages75to84,Eating Disorder,0,0,0,0,0,0
Inverclyde,Ages75to84,Epilepsy,95,95,100,100,110,95
Inverclyde,Ages75to84,Heart Failure,258,264,271,248,259,265
Inverclyde,Ages75to84,Hypertension,2788,2836,2886,2802,2922,3020
Inverclyde,Ages75to84,Mental Health,45,45,65,65,60,70
Inverclyde,Ages75to84,Osteoporosis,190,172,170,139,145,153
Inverclyde,Ages75to84,Palliative Care,40,45,50,40,50,50
Inverclyde,Ages75to84,Peripheral Arterial Disease (PAD),274,257,267,248,239,214
Inverclyde,Ages75to84,Rheumatoid Arthritis,100,90,100,115,140,145
Inverclyde,Ages75to84,Stroke and TIA,761,754,722,663,686,704
Inverclyde,Ages85plus,Asthma,145,160,150,155,165,155
Inverclyde,Ages85plus,Atrial Fibrillation,366,363,372,358,370,380
Inverclyde,Ages85plus,Cancer,274,282,275,269,288,283
Inverclyde,Ages85plus,Chronic Kidney Disease (CKD),767,803,789,771,792,772
Inverclyde,Ages85plus,Chronic Obstructive Pulmonary Disease (COPD),172,171,167,162,169,167
Inverclyde,Ages85plus,Coronary Heart Disease (CHD),523,534,538,529,544,510
Inverclyde,Ages85plus,Dementia,340,341,298,257,228,190
Inverclyde,Ages85plus,Depression,160,135,140,125,130,135
Inverclyde,Ages85plus,Diabetes,271,275,289,267,259,252
Inverclyde,Ages85plus,Eating Disorder,0,0,0,0,0,0
Inverclyde,Ages85plus,Epilepsy,20,20,25,20,25,25
Inverclyde,Ages85plus,Heart Failure,169,153,136,160,159,150
Inverclyde,Ages85plus,Hypertension,1180,1192,1170,1156,1165,1167
Inverclyde,Ages85plus,Mental Health,20,10,10,10,5,10
Inverclyde,Ages85plus,Osteoporosis,113,107,94,97,95,95
Inverclyde,Ages85plus,Palliative Care,40,40,35,30,40,50
Inverclyde,Ages85plus,Peripheral Arterial Disease (PAD),90,95,95,85,75,65
Inverclyde,Ages85plus,Rheumatoid Arthritis,35,20,25,25,25,35
Inverclyde,Ages85plus,Stroke and TIA,397,392,431,418,415,399
Midlothian,Ages0to4,Asthma,20,25,20,10,5,10
Midlothian,Ages0to4,Atrial Fibrillation,0,0,0,0,0,0
Midlothian,Ages0to4,Cancer,0,0,0,0,0,0
Midlothian,Ages0to4,Chronic Kidney Disease (CKD),0,0,0,0,0,0
Midlothian,Ages0to4,Chronic Obstructive Pulmonary Disease (COPD),0,0,0,0,0,0
Midlothian,Ages0to4,Coronary Heart Disease (CHD),0,0,0,0,0,0
Midlothian,Ages0to4,Dementia,0,0,0,0,0,0
Midlothian,Ages0to4,Depression,0,0,0,0,0,0
Midlothian,Ages0to4,Diabetes,0,0,0,0,0,0
Midlothian,Ages0to4,Eating Disorder,0,0,0,0,0,0
Midlothian,Ages0to4,Epilepsy,0,0,0,0,5,5
Midlothian,Ages0to4,Heart Failure,0,0,0,0,0,0
Midlothian,Ages0to4,Hypertension,0,0,0,0,0,0
Midlothian,Ages0to4,Mental Health,0,0,0,0,0,0
Midlothian,Ages0to4,Osteoporosis,0,0,0,0,0,0
Midlothian,Ages0to4,Palliative Care,0,0,0,0,0,0
Midlothian,Ages0to4,Peripheral Arterial Disease (PAD),0,0,0,0,0,0
Midlothian,Ages0to4,Rheumatoid Arthritis,0,0,0,0,0,0
Midlothian,Ages0to4,Stroke and TIA,0,0,0,0,0,0
Midlothian,Ages15to24,Asthma,597,580,619,587,537,542
Midlothian,Ages15to24,Atrial Fibrillation,0,0,0,0,0,0
Midlothian,Ages15to24,Cancer,10,15,10,5,0,0
Midlothian,Ages15to24,Chronic Kidney Disease (CKD),0,0,0,0,0,0
Midlothian,Ages15to24,Chronic Obstructive Pulmonary Disease (COPD),0,0,0,0,0,0
Midlothian,Ages15to24,Coronary Heart Disease (CHD),0,0,0,0,0,0
Midlothian,Ages15to24,Dementia,0,0,0,0,0,0
Midlothian,Ages15to24,Depression,517,412,340,288,221,189
Midlothian,Ages15to24,Diabetes,70,75,80,85,100,70
Midlothian,Ages15to24,Eating Disorder,40,50,55,70,70,80
Midlothian,Ages15to24,Epilepsy,100,115,110,95,115,90
Midlothian,Ages15to24,Heart Failure,0,0,0,0,0,0
Midlothian,Ages15to24,Hypertension,5,5,5,5,10,10
Midlothian,Ages15to24,Mental Health,10,25,20,30,35,40
Midlothian,Ages15to24,Osteoporosis,0,0,0,0,0,0
Midlothian,Ages15to24,Palliative Care,0,0,0,0,0,0
Midlothian,Ages15to24,Peripheral Arterial Disease (PAD),0,0,0,0,0,0
Midlothian,Ages15to24,Rheumatoid Arthritis,0,0,0,0,0,0
Midlothian,Ages15to24,Stroke and TIA,0,0,0,0,0,5
Midlothian,Ages25to44,Asthma,1658,1593,1791,1814,1769,1837
Midlothian,Ages25to44,Atrial Fibrillation,5,10,10,10,10,10
Midlothian,Ages25to44,Cancer,192,205,200,205,225,205
Midlothian,Ages25to44,Chronic Kidney Disease (CKD),10,15,10,5,5,5
Midlothian,Ages25to44,Chronic Obstructive Pulmonary Disease (COPD),20,30,25,20,30,30
Midlothian,Ages25to44,Coronary Heart Disease (CHD),20,20,20,20,25,25
Midlothian,Ages25to44,Dementia,0,0,0,0,0,0
Midlothian,Ages25to44,Depression,3290,3163,3066,2968,2920,2847
Midlothian,Ages25to44,Diabetes,370,389,391,448,453,474
Midlothian,Ages25to44,Eating Disorder,248,256,241,230,250,261
Midlothian,Ages25to44,Epilepsy,351,366,359,366,364,392
Midlothian,Ages25to44,Heart Failure,15,10,10,10,10,15
Midlothian,Ages25to44,Hypertension,472,491,470,463,510,524
Midlothian,Ages25to44,Mental Health,245,250,240,255,270,270
Midlothian,Ages25to44,Osteoporosis,0,0,0,0,0,0
Midlothian,Ages25to44,Palliative Care,0,0,0,0,0,0
Midlothian,Ages25to44,Peripheral Arterial Disease (PAD),0,0,0,0,0,0
Midlothian,Ages25to44,Rheumatoid Arthritis,55,60,50,60,40,40
Midlothian,Ages25to44,Stroke and TIA,35,25,30,30,35,50
Midlothian,Ages45to64,Asthma,2204,2256,2415,2399,2293,2336
Midlothian,Ages45to64,Atrial Fibrillation,227,240,270,301,311,313
Midlothian,Ages45to64,Cancer,1171,1204,1222,1223,1229,1246
Midlothian,Ages45to64,Chronic Kidney Disease (CKD),327,299,289,277,292,336
Midlothian,Ages45to64,Chronic Obstructive Pulmonary Disease (COPD),831,828,820,796,806,787
Midlothian,Ages45to64,Coronary Heart Disease (CHD),916,930,945,918,941,945
Midlothian,Ages45to64,Dementia,20,30,30,20,5,5
Midlothian,Ages45to64,Depression,3357,3370,3372,3384,3359,3332
Midlothian,Ages45to64,Diabetes,1684,1707,1771,1807,1871,1900
Midlothian,Ages45to64,Eating Disorder,187,202,217,232,255,251
Midlothian,Ages45to64,Epilepsy,432,447,480,441,431,443
Midlothian,Ages45to64,Heart Failure,188,179,170,170,150,150
Midlothian,Ages45to64,Hypertension,4516,4474,4527,4392,4438,4537
Midlothian,Ages45to64,Mental Health,355,372,380,410,398,381
Midlothian,Ages45to64,Osteoporosis,15,10,10,5,5,5
Midlothian,Ages45to64,Palliative Care,15,30,40,35,30,30
Midlothian,Ages45to64,Peripheral Arterial Disease (PAD),230,230,210,205,190,195
Midlothian,Ages45to64,Rheumatoid Arthritis,270,265,285,280,275,285
Midlothian,Ages45to64,Stroke and TIA,520,528,542,548,526,534
Midlothian,Ages5to14,Asthma,459,424,431,392,357,358
Midlothian,Ages5to14,Atrial Fibrillation,0,0,0,0,0,0
Midlothian,Ages5to14,Cancer,0,0,0,0,0,0
Midlothian,Ages5to14,Chronic Kidney Disease (CKD),0,0,0,0,0,0
Midlothian,Ages5to14,Chronic Obstructive Pulmonary Disease (COPD),0,0,0,0,0,0
Midlothian,Ages5to14,Coronary Heart Disease (CHD),0,0,0,0,0,0
Midlothian,Ages5to14,Dementia,0,0,0,0,0,0
Midlothian,Ages5to14,Depression,0,0,0,0,0,0
Midlothian,Ages5to14,Diabetes,10,15,15,15,20,20
Midlothian,Ages5to14,Eating Disorder,0,0,0,0,0,5
Midlothian,Ages5to14,Epilepsy,35,40,60,60,55,60
Midlothian,Ages5to14,Heart Failure,0,0,0,0,0,0
Midlothian,Ages5to14,Hypertension,0,0,0,0,0,0
Midlothian,Ages5to14,Mental Health,0,0,0,0,0,0
Midlothian,Ages5to14,Osteoporosis,0,0,0,0,0,0
Midlothian,Ages5to14,Palliative Care,0,0,0,0,0,0
Midlothian,Ages5to14,Peripheral Arterial Disease (PAD),0,0,0,0,0,0
Midlothian,Ages5to14,Rheumatoid Arthritis,0,0,0,0,0,0
Midlothian,Ages5to14,Stroke and TIA,0,0,0,0,0,0
Midlothian,Ages65to74,Asthma,841,873,909,942,912,965
Midlothian,Ages65to74,Atrial Fibrillation,526,525,510,510,499,489
Midlothian,Ages65to74,Cancer,1183,1219,1250,1250,1228,1246
Midlothian,Ages65to74,Chronic Kidney Disease (CKD),718,688,668,669,649,726
Midlothian,Ages65to74,Chronic Obstructive Pulmonary Disease (COPD),886,894,900,892,857,849
Midlothian,Ages65to74,Coronary Heart Disease (CHD),1277,1269,1261,1226,1195,1171
Midlothian,Ages65to74,Dementia,150,155,140,125,130,128
Midlothian,Ages65to74,Depression,832,878,912,942,963,1012
Midlothian,Ages65to74,Diabetes,1431,1498,1519,1546,1548,1582
Midlothian,Ages65to74,Eating Disorder,15,10,20,10,10,20
Midlothian,Ages65to74,Epilepsy,150,145,155,150,150,155
Midlothian,Ages65to74,Heart Failure,247,241,230,247,237,217
Midlothian,Ages65to74,Hypertension,4318,4322,4295,4282,4121,4145
Midlothian,Ages65to74,Mental Health,130,130,155,150,155,145
Midlothian,Ages65to74,Osteoporosis,65,70,60,65,40,35
Midlothian,Ages65to74,Palliative Care,95,65,100,85,80,80
Midlothian,Ages65to74,Peripheral Arterial Disease (PAD),331,298,303,297,274,265
Midlothian,Ages65to74,Rheumatoid Arthritis,175,190,200,215,210,215
Midlothian,Ages65to74,Stroke and TIA,643,649,661,657,644,629
Midlothian,Ages75to84,Asthma,408,425,457,473,480,503
Midlothian,Ages75to84,Atrial Fibrillation,576,650,670,679,738,739
Midlothian,Ages75to84,Cancer,917,933,994,1031,1096,1131
Midlothian,Ages75to84,Chronic Kidney Disease (CKD),1007,1029,1023,982,1044,1151
Midlothian,Ages75to84,Chronic Obstructive Pulmonary Disease (COPD),594,649,679,671,689,699
Midlothian,Ages75to84,Coronary Heart Disease (CHD),1082,1072,1069,1099,1154,1157
Midlothian,Ages75to84,Dementia,405,397,378,369,382,387
Midlothian,Ages75to84,Depression,338,350,362,367,416,443
Midlothian,Ages75to84,Diabetes,955,973,1028,1049,1113,1149
Midlothian,Ages75to84,Eating Disorder,0,0,0,0,0,5
Midlothian,Ages75to84,Epilepsy,75,70,80,70,90,90
Midlothian,Ages75to84,Heart Failure,307,301,303,313,317,306
Midlothian,Ages75to84,Hypertension,2993,3126,3167,3187,3413,3517
Midlothian,Ages75to84,Mental Health,70,70,65,60,85,95
Midlothian,Ages75to84,Osteoporosis,154,151,147,140,147,146
Midlothian,Ages75to84,Palliative Care,135,148,227,221,180,209
Midlothian,Ages75to84,Peripheral Arterial Disease (PAD),265,272,281,264,265,242
Midlothian,Ages75to84,Rheumatoid Arthritis,120,110,120,125,135,155
Midlothian,Ages75to84,Stroke and TIA,643,686,710,730,768,757
Midlothian,Ages85plus,Asthma,105,120,117,145,145,158
Midlothian,Ages85plus,Atrial Fibrillation,319,323,356,392,406,386
Midlothian,Ages85plus,Cancer,319,353,344,342,358,359
Midlothian,Ages85plus,Chronic Kidney Disease (CKD),611,603,626,649,652,676
Midlothian,Ages85plus,Chronic Obstructive Pulmonary Disease (COPD),155,163,165,178,187,190
Midlothian,Ages85plus,Coronary Heart Disease (CHD),421,438,459,453,448,449
Midlothian,Ages85plus,Dementia,338,340,343,309,348,344
Midlothian,Ages85plus,Depression,110,110,101,95,90,100
Midlothian,Ages85plus,Diabetes,270,280,301,317,323,358
Midlothian,Ages85plus,Eating Disorder,0,0,0,0,0,0
Midlothian,Ages85plus,Epilepsy,20,20,15,15,10,20
Midlothian,Ages85plus,Heart Failure,153,162,179,172,193,183
Midlothian,Ages85plus,Hypertension,1046,1078,1149,1201,1228,1239
Midlothian,Ages85plus,Mental Health,10,10,10,15,20,20
Midlothian,Ages85plus,Osteoporosis,80,80,85,80,79,81
Midlothian,Ages85plus,Palliative Care,154,164,204,191,198,209
Midlothian,Ages85plus,Peripheral Arterial Disease (PAD),95,95,101,107,100,80
Midlothian,Ages85plus,Rheumatoid Arthritis,30,30,45,35,35,40
Midlothian,Ages85plus,Stroke and TIA,351,348,354,355,368,363
Moray,Ages0to4,Asthma,20,40,40,20,25,20
Moray,Ages0to4,Atrial Fibrillation,0,0,0,0,0,0
Moray,Ages0to4,Cancer,0,0,0,0,0,0
Moray,Ages0to4,Chronic Kidney Disease (CKD),0,0,0,0,0,0
Moray,Ages0to4,Chronic Obstructive Pulmonary Disease (COPD),0,0,0,0,0,0
Moray,Ages0to4,Coronary Heart Disease (CHD),0,0,0,0,0,0
Moray,Ages0to4,Dementia,0,0,0,0,0,0
Moray,Ages0to4,Depression,0,0,0,0,0,0
Moray,Ages0to4,Diabetes,0,0,0,0,0,0
Moray,Ages0to4,Eating Disorder,0,0,0,0,0,0
Moray,Ages0to4,Epilepsy,0,0,5,10,5,10
Moray,Ages0to4,Heart Failure,0,0,0,0,0,0
Moray,Ages0to4,Hypertension,0,0,0,0,0,0
Moray,Ages0to4,Mental Health,0,0,0,0,0,0
Moray,Ages0to4,Osteoporosis,0,0,0,0,0,0
Moray,Ages0to4,Palliative Care,0,0,0,0,0,0
Moray,Ages0to4,Peripheral Arterial Disease (PAD),0,0,0,0,0,0
Moray,Ages0to4,Rheumatoid Arthritis,0,0,0,0,0,0
Moray,Ages0to4,Stroke and TIA,0,0,0,0,0,0
Moray,Ages15to24,Asthma,318,307,314,314,299,286
Moray,Ages15to24,Atrial Fibrillation,0,0,0,0,0,0
Moray,Ages15to24,Cancer,0,0,0,0,0,5
Moray,Ages15to24,Chronic Kidney Disease (CKD),0,0,0,0,0,0
Moray,Ages15to24,Chronic Obstructive Pulmonary Disease (COPD),0,0,0,0,0,0
Moray,Ages15to24,Coronary Heart Disease (CHD),0,0,0,0,0,0
Moray,Ages15to24,Dementia,0,0,0,0,0,0
Moray,Ages15to24,Depression,209,226,237,227,229,235
Moray,Ages15to24,Diabetes,55,45,45,35,50,55
Moray,Ages15to24,Eating Disorder,35,35,40,45,60,61
Moray,Ages15to24,Epilepsy,60,75,60,70,75,70
Moray,Ages15to24,Heart Failure,0,0,0,0,0,0
Moray,Ages15to24,Hypertension,10,5,5,0,5,0
Moray,Ages15to24,Mental Health,10,10,10,10,5,5
Moray,Ages15to24,Osteoporosis,0,0,0,0,0,0
Moray,Ages15to24,Palliative Care,0,0,0,0,0,0
Moray,Ages15to24,Peripheral Arterial Disease (PAD),0,0,0,0,0,0
Moray,Ages15to24,Rheumatoid Arthritis,0,0,0,0,0,0
Moray,Ages15to24,Stroke and TIA,0,0,0,0,0,0
Moray,Ages25to44,Asthma,844,839,888,904,872,934
Moray,Ages25to44,Atrial Fibrillation,5,0,5,0,0,0
Moray,Ages25to44,Cancer,85,70,70,75,90,90
Moray,Ages25to44,Chronic Kidney Disease (CKD),5,20,15,15,15,20
Moray,Ages25to44,Chronic Obstructive Pulmonary Disease (COPD),5,0,5,10,5,5
Moray,Ages25to44,Coronary Heart Disease (CHD),5,10,10,5,15,15
Moray,Ages25to44,Dementia,0,0,0,0,0,0
Moray,Ages25to44,Depression,1345,1408,1462,1498,1579,1655
Moray,Ages25to44,Diabetes,209,223,255,260,251,265
Moray,Ages25to44,Eating Disorder,120,125,115,135,130,125
Moray,Ages25to44,Epilepsy,185,180,190,205,201,220
Moray,Ages25to44,Heart Failure,5,5,5,0,5,5
Moray,Ages25to44,Hypertension,242,266,244,250,249,281
Moray,Ages25to44,Mental Health,110,90,110,110,125,135
Moray,Ages25to44,Osteoporosis,0,0,0,0,0,0
Moray,Ages25to44,Palliative Care,0,0,0,0,0,0
Moray,Ages25to44,Peripheral Arterial Disease (PAD),0,0,0,5,0,0
Moray,Ages25to44,Rheumatoid Arthritis,40,20,30,35,20,20
Moray,Ages25to44,Stroke and TIA,0,5,5,5,5,10
Moray,Ages45to64,Asthma,1243,1316,1410,1426,1417,1451
Moray,Ages45to64,Atrial Fibrillation,175,170,190,185,200,204
Moray,Ages45to64,Cancer,607,601,628,633,660,650
Moray,Ages45to64,Chronic Kidney Disease (CKD),190,190,193,200,204,228
Moray,Ages45to64,Chronic Obstructive Pulmonary Disease (COPD),314,348,349,330,343,332
Moray,Ages45to64,Coronary Heart Disease (CHD),510,522,545,553,555,554
Moray,Ages45to64,Dementia,0,0,0,0,0,5
Moray,Ages45to64,Depression,1645,1744,1817,1897,1976,2064
Moray,Ages45to64,Diabetes,1099,1162,1186,1228,1265,1304
Moray,Ages45to64,Eating Disorder,125,120,110,120,116,145
Moray,Ages45to64,Epilepsy,270,285,320,326,315,280
Moray,Ages45to64,Heart Failure,75,80,80,95,90,85
Moray,Ages45to64,Hypertension,2799,2809,2858,2817,2825,2857
Moray,Ages45to64,Mental Health,230,255,255,255,270,265
Moray,Ages45to64,Osteoporosis,15,15,5,5,5,5
Moray,Ages45to64,Palliative Care,5,10,25,20,5,15
Moray,Ages45to64,Peripheral Arterial Disease (PAD),85,95,96,95,85,95
Moray,Ages45to64,Rheumatoid Arthritis,165,170,170,175,180,180
Moray,Ages45to64,Stroke and TIA,297,297,306,320,323,324
Moray,Ages5to14,Asthma,339,334,347,296,282,297
Moray,Ages5to14,Atrial Fibrillation,0,0,0,0,0,0
Moray,Ages5to14,Cancer,0,0,0,0,0,0
Moray,Ages5to14,Chronic Kidney Disease (CKD),0,0,0,0,0,0
Moray,Ages5to14,Chronic Obstructive Pulmonary Disease (COPD),0,0,0,0,0,0
Moray,Ages5to14,Coronary Heart Disease (CHD),0,0,0,0,0,0
Moray,Ages5to14,Dementia,0,0,0,0,0,0
Moray,Ages5to14,Depression,0,0,0,0,5,0
Moray,Ages5to14,Diabetes,15,15,15,25,20,20
Moray,Ages5to14,Eating Disorder,5,5,5,0,5,10
Moray,Ages5to14,Epilepsy,50,50,55,55,40,35
Moray,Ages5to14,Heart Failure,0,0,0,0,0,0
Moray,Ages5to14,Hypertension,0,0,0,0,0,0
Moray,Ages5to14,Mental Health,0,0,0,0,0,0
Moray,Ages5to14,Osteoporosis,0,0,0,0,0,0
Moray,Ages5to14,Palliative Care,0,0,0,0,0,0
Moray,Ages5to14,Peripheral Arterial Disease (PAD),0,0,0,0,0,0
Moray,Ages5to14,Rheumatoid Arthritis,0,0,0,0,0,0
Moray,Ages5to14,Stroke and TIA,0,0,0,0,0,0
Moray,Ages65to74,Asthma,530,556,563,570,570,616
Moray,Ages65to74,Atrial Fibrillation,368,389,384,375,376,388
Moray,Ages65to74,Cancer,643,653,684,694,690,717
Moray,Ages65to74,Chronic Kidney Disease (CKD),462,450,429,425,404,408
Moray,Ages65to74,Chronic Obstructive Pulmonary Disease (COPD),437,448,462,447,423,429
Moray,Ages65to74,Coronary Heart Disease (CHD),824,815,817,811,789,764
Moray,Ages65to74,Dementia,50,50,55,50,55,50
Moray,Ages65to74,Depression,445,472,516,553,570,626
Moray,Ages65to74,Diabetes,1012,1041,1089,1095,1074,1089
Moray,Ages65to74,Eating Disorder,25,25,20,25,35,35
Moray,Ages65to74,Epilepsy,70,85,85,90,100,120
Moray,Ages65to74,Heart Failure,175,187,170,181,175,172
Moray,Ages65to74,Hypertension,2736,2812,2874,2829,2760,2741
Moray,Ages65to74,Mental Health,90,80,100,85,95,95
Moray,Ages65to74,Osteoporosis,30,20,15,25,15,15
Moray,Ages65to74,Palliative Care,10,20,30,35,50,40
Moray,Ages65to74,Peripheral Arterial Disease (PAD),166,173,165,165,155,145
Moray,Ages65to74,Rheumatoid Arthritis,140,130,160,155,150,151
Moray,Ages65to74,Stroke and TIA,395,394,425,417,418,430
Moray,Ages75to84,Asthma,295,309,338,346,381,421
Moray,Ages75to84,Atrial Fibrillation,451,510,550,547,573,594
Moray,Ages75to84,Cancer,548,594,630,672,741,771
Moray,Ages75to84,Chronic Kidney Disease (CKD),704,711,669,628,653,670
Moray,Ages75to84,Chronic Obstructive Pulmonary Disease (COPD),316,330,373,347,379,373
