Geography,Age_Group,Disease,2018,2019,2020,2021,2022,2023
Glasgow City,Ages75to84,Osteoporosis,1217.6,1154.8,971.5,938.4,908.7,834.3
Glasgow City,Ages75to84,Palliative Care,371.7,371.7,413.0,413.0,470.9,462.6
Glasgow City,Ages75to84,Peripheral Arterial Disease (PAD),2132.9,2060.2,1999.1,1866.9,1916.5,1817.3
Glasgow City,Ages75to84,Rheumatoid Arthritis,636.1,702.2,669.1,669.1,652.6,660.9
Glasgow City,Ages75to84,Stroke and TIA,6086.4,5995.6,5808.9,5557.8,5450.4,5529.7
Glasgow City,Ages85plus,Asthma,2895.8,3107.6,3366.6,3178.3,3178.3,3201.8
Glasgow City,Ages85plus,Atrial Fibrillation,8748.5,9191.1,9534.8,9275.8,9497.1,9445.3
Glasgow City,Ages85plus,Cancer,6789.7,6921.6,7364.2,7147.6,7279.4,7222.9
Glasgow City,Ages85plus,Chronic Kidney Disease (CKD),16903.7,16917.8,17054.3,16395.1,16145.6,15834.8
Glasgow City,Ages85plus,Chronic Obstructive Pulmonary Disease (COPD),5330.1,5410.1,5570.2,5532.5,5565.5,5179.4
Glasgow City,Ages85plus,Coronary Heart Disease (CHD),12430.5,12788.4,12680.1,12143.3,11907.9,11465.3
Glasgow City,Ages85plus,Dementia,6681.4,6657.9,6031.6,5551.4,5127.6,4939.3
Glasgow City,Ages85plus,Depression,2952.3,3272.4,3371.3,3489.0,3484.3,3460.8
Glasgow City,Ages85plus,Diabetes,7001.6,7279.4,7491.3,7425.4,7609.0,7825.6
Glasgow City,Ages85plus,Eating Disorder,0.0,0.0,0.0,0.0,0.0,0.0
Glasgow City,Ages85plus,Epilepsy,423.8,494.4,423.8,400.2,306.1,353.1
Glasgow City,Ages85plus,Heart Failure,4035.2,4247.1,4656.7,4600.2,4840.4,4873.3
Glasgow City,Ages85plus,Hypertension,29866.3,30520.8,30412.5,29969.9,29621.4,29230.6
Glasgow City,Ages85plus,Mental Health,282.5,329.6,282.5,329.6,235.4,353.1
Glasgow City,Ages85plus,Osteoporosis,2311.9,2227.1,2057.6,1817.5,1794.0,1389.0
Glasgow City,Ages85plus,Palliative Care,1059.4,1012.3,1341.9,1506.7,1412.6,1318.4
Glasgow City,Ages85plus,Peripheral Arterial Disease (PAD),1883.4,1836.3,1789.2,1836.3,1648.0,1624.4
Glasgow City,Ages85plus,Rheumatoid Arthritis,588.6,470.9,588.6,541.5,565.0,565.0
Glasgow City,Ages85plus,Stroke and TIA,8602.5,8828.5,8668.4,8607.2,8611.9,8550.7
Highland,Ages0to4,Asthma,340.9,314.7,340.9,157.3,157.3,157.3
Highland,Ages0to4,Atrial Fibrillation,0.0,0.0,0.0,0.0,0.0,0.0
Highland,Ages0to4,Cancer,0.0,0.0,0.0,0.0,0.0,0.0
Highland,Ages0to4,Chronic Kidney Disease (CKD),0.0,0.0,0.0,0.0,0.0,0.0
Highland,Ages0to4,Chronic Obstructive Pulmonary Disease (COPD),0.0,0.0,0.0,0.0,0.0,0.0
Highland,Ages0to4,Coronary Heart Disease (CHD),0.0,0.0,0.0,0.0,0.0,0.0
Highland,Ages0to4,Dementia,0.0,0.0,0.0,0.0,0.0,0.0
Highland,Ages0to4,Depression,0.0,0.0,0.0,0.0,0.0,0.0
Highland,Ages0to4,Diabetes,0.0,0.0,0.0,0.0,0.0,0.0
Highland,Ages0to4,Eating Disorder,0.0,0.0,0.0,0.0,0.0,0.0
Highland,Ages0to4,Epilepsy,52.4,78.7,52.4,0.0,0.0,0.0
Highland,Ages0to4,Heart Failure,0.0,0.0,0.0,0.0,0.0,0.0
Highland,Ages0to4,Hypertension,0.0,0.0,0.0,0.0,0.0,0.0
Highland,Ages0to4,Mental Health,0.0,0.0,0.0,0.0,0.0,0.0
Highland,Ages0to4,Osteoporosis,0.0,0.0,0.0,0.0,0.0,0.0
Highland,Ages0to4,Palliative Care,0.0,0.0,0.0,0.0,0.0,0.0
Highland,Ages0to4,Peripheral Arterial Disease (PAD),0.0,0.0,0.0,0.0,0.0,0.0
Highland,Ages0to4,Rheumatoid Arthritis,0.0,0.0,0.0,0.0,0.0,0.0
Highland,Ages0to4,Stroke and TIA,0.0,0.0,0.0,0.0,0.0,0.0
Highland,Ages15to24,Asthma,2946.7,2801.9,3062.2,2992.9,2552.2,2671.8
Highland,Ages15to24,Atrial Fibrillation,0.0,0.0,0.0,0.0,0.0,0.0
Highland,Ages15to24,Cancer,10.5,10.5,10.5,10.5,0.0,10.5
Highland,Ages15to24,Chronic Kidney Disease (CKD),0.0,0.0,0.0,0.0,0.0,0.0
Highland,Ages15to24,Chronic Obstructive Pulmonary Disease (COPD),0.0,0.0,0.0,0.0,0.0,0.0
Highland,Ages15to24,Coronary Heart Disease (CHD),0.0,0.0,0.0,0.0,0.0,0.0
Highland,Ages15to24,Dementia,0.0,0.0,0.0,0.0,0.0,0.0
Highland,Ages15to24,Depression,1257.2,1089.3,925.6,740.9,596.1,442.8
Highland,Ages15to24,Diabetes,251.9,272.8,314.8,335.8,335.8,377.8
Highland,Ages15to24,Eating Disorder,251.9,272.8,220.4,314.8,377.8,398.8
Highland,Ages15to24,Epilepsy,409.3,419.8,451.2,493.2,472.2,451.2
Highland,Ages15to24,Heart Failure,0.0,0.0,0.0,0.0,0.0,0.0
Highland,Ages15to24,Hypertension,21.0,10.5,21.0,0.0,0.0,21.0
Highland,Ages15to24,Mental Health,73.5,31.5,63.0,73.5,21.0,31.5
Highland,Ages15to24,Osteoporosis,0.0,0.0,0.0,0.0,0.0,0.0
Highland,Ages15to24,Palliative Care,0.0,0.0,0.0,0.0,0.0,0.0
Highland,Ages15to24,Peripheral Arterial Disease (PAD),0.0,0.0,0.0,0.0,0.0,0.0
Highland,Ages15to24,Rheumatoid Arthritis,0.0,10.5,21.0,21.0,10.5,10.5
Highland,Ages15to24,Stroke and TIA,0.0,0.0,0.0,0.0,0.0,0.0
Highland,Ages25to44,Asthma,2756.1,2861.9,3099.5,3100.4,2836.9,2982.0
Highland,Ages25to44,Atrial Fibrillation,4.2,8.3,16.7,4.2,12.5,16.7
Highland,Ages25to44,Cancer,283.4,229.3,258.4,270.9,275.1,258.4
Highland,Ages25to44,Chronic Kidney Disease (CKD),16.7,16.7,8.3,8.3,12.5,8.3
Highland,Ages25to44,Chronic Obstructive Pulmonary Disease (COPD),12.5,16.7,16.7,16.7,16.7,25.0
Highland,Ages25to44,Coronary Heart Disease (CHD),37.5,33.3,29.2,25.0,29.2,37.5
Highland,Ages25to44,Dementia,0.0,0.0,0.0,0.0,0.0,0.0
Highland,Ages25to44,Depression,4311.7,4194.9,4049.1,3967.4,3861.5,3716.4
Highland,Ages25to44,Diabetes,591.9,606.1,661.1,682.8,731.9,742.8
Highland,Ages25to44,Eating Disorder,401.8,447.7,464.3,429.3,451.0,452.7
Highland,Ages25to44,Epilepsy,721.1,716.9,742.0,711.1,688.6,680.3
Highland,Ages25to44,Heart Failure,0.0,4.2,4.2,8.3,8.3,8.3
Highland,Ages25to44,Hypertension,705.3,701.1,703.6,757.8,751.1,780.3
Highland,Ages25to44,Mental Health,416.8,433.5,391.8,387.6,391.8,384.3
Highland,Ages25to44,Osteoporosis,0.0,0.0,0.0,0.0,0.0,0.0
Highland,Ages25to44,Palliative Care,0.0,0.0,0.0,0.0,0.0,0.0
Highland,Ages25to44,Peripheral Arterial Disease (PAD),0.0,0.0,0.0,0.0,0.0,0.0
Highland,Ages25to44,Rheumatoid Arthritis,62.5,70.9,58.4,66.7,54.2,70.9
Highland,Ages25to44,Stroke and TIA,41.7,45.9,29.2,20.8,29.2,29.2
Highland,Ages45to64,Asthma,3569.3,3614.1,3800.3,3835.3,3626.0,3716.3
Highland,Ages45to64,Atrial Fibrillation,406.0,406.0,427.0,441.0,444.5,479.5
Highland,Ages45to64,Cancer,1701.0,1759.1,1811.6,1779.4,1754.9,1810.2
Highland,Ages45to64,Chronic Kidney Disease (CKD),486.5,443.8,413.0,385.0,374.5,336.0
Highland,Ages45to64,Chronic Obstructive Pulmonary Disease (COPD),902.3,908.6,948.5,906.5,850.5,834.4
Highland,Ages45to64,Coronary Heart Disease (CHD),1535.1,1544.9,1521.8,1458.8,1419.6,1421.0
Highland,Ages45to64,Dementia,24.5,21.0,28.0,17.5,17.5,14.0
Highland,Ages45to64,Depression,4800.6,4814.6,4742.5,4731.3,4569.6,4512.9
Highland,Ages45to64,Diabetes,2611.7,2720.9,2864.4,2942.8,2942.8,3005.1
Highland,Ages45to64,Eating Disorder,224.0,234.5,280.0,273.0,298.2,340.2
Highland,Ages45to64,Epilepsy,819.0,826.0,819.7,826.0,810.6,808.5
Highland,Ages45to64,Heart Failure,147.0,126.0,143.5,150.5,171.5,168.0
Highland,Ages45to64,Hypertension,7046.2,7091.0,7044.8,6923.7,6668.2,6738.9
Highland,Ages45to64,Mental Health,606.9,635.6,672.7,655.9,620.9,627.9
Highland,Ages45to64,Osteoporosis,24.5,21.0,24.5,28.0,31.5,24.5
Highland,Ages45to64,Palliative Care,49.0,31.5,42.0,31.5,31.5,17.5
Highland,Ages45to64,Peripheral Arterial Disease (PAD),262.5,280.0,266.0,248.5,219.8,217.0
Highland,Ages45to64,Rheumatoid Arthritis,368.2,378.0,402.5,399.0,374.5,402.5
Highland,Ages45to64,Stroke and TIA,742.7,754.6,775.6,754.6,742.7,744.1
Highland,Ages5to14,Asthma,2588.9,2371.5,2508.4,2210.4,1874.2,1854.1
Highland,Ages5to14,Atrial Fibrillation,0.0,0.0,0.0,0.0,0.0,0.0
Highland,Ages5to14,Cancer,0.0,0.0,0.0,0.0,0.0,0.0
Highland,Ages5to14,Chronic Kidney Disease (CKD),0.0,0.0,0.0,0.0,0.0,0.0
Highland,Ages5to14,Chronic Obstructive Pulmonary Disease (COPD),0.0,0.0,0.0,0.0,0.0,0.0
Highland,Ages5to14,Coronary Heart Disease (CHD),0.0,0.0,0.0,0.0,0.0,0.0
Highland,Ages5to14,Dementia,0.0,0.0,0.0,0.0,0.0,0.0
Highland,Ages5to14,Depression,0.0,0.0,0.0,0.0,0.0,0.0
Highland,Ages5to14,Diabetes,110.7,151.0,120.8,110.7,120.8,110.7
Highland,Ages5to14,Eating Disorder,0.0,10.1,10.1,0.0,30.2,50.3
Highland,Ages5to14,Epilepsy,241.6,261.7,271.8,221.4,231.5,251.6
Highland,Ages5to14,Heart Failure,0.0,0.0,0.0,0.0,0.0,0.0
Highland,Ages5to14,Hypertension,0.0,0.0,0.0,0.0,0.0,0.0
Highland,Ages5to14,Mental Health,0.0,0.0,0.0,0.0,0.0,0.0
Highland,Ages5to14,Osteoporosis,0.0,0.0,0.0,0.0,0.0,0.0
Highland,Ages5to14,Palliative Care,0.0,0.0,0.0,0.0,0.0,0.0
Highland,Ages5to14,Peripheral Arterial Disease (PAD),0.0,0.0,0.0,0.0,0.0,0.0
Highland,Ages5to14,Rheumatoid Arthritis,0.0,0.0,0.0,0.0,0.0,0.0
Highland,Ages5to14,Stroke and TIA,0.0,0.0,0.0,0.0,0.0,0.0
Highland,Ages65to74,Asthma,3235.1,3328.9,3479.9,3513.3,3456.1,3551.4
Highland,Ages65to74,Atrial Fibrillation,2052.3,2077.8,2197.0,2144.5,2117.5,2098.4
Highland,Ages65to74,Cancer,4328.8,4433.7,4556.1,4624.5,4471.9,4533.9
Highland,Ages65to74,Chronic Kidney Disease (CKD),2446.6,2263.8,2173.2,2015.8,1882.2,1875.9
Highland,Ages65to74,Chronic Obstructive Pulmonary Disease (COPD),2478.4,2503.8,2645.3,2500.6,2348.0,2287.6
Highland,Ages65to74,Coronary Heart Disease (CHD),4649.9,4711.9,4656.3,4621.3,4367.0,4351.1
Highland,Ages65to74,Dementia,310.0,357.7,381.5,349.7,373.6,389.5
Highland,Ages65to74,Depression,3060.2,3212.8,3313.0,3424.3,3464.0,3526.0
Highland,Ages65to74,Diabetes,5047.4,5235.0,5508.4,5662.6,5557.7,5603.8
Highland,Ages65to74,Eating Disorder,31.8,39.7,39.7,55.6,71.5,71.5
Highland,Ages65to74,Epilepsy,635.9,627.9,643.8,751.9,707.4,723.3
Highland,Ages65to74,Heart Failure,769.4,780.6,798.0,826.7,848.9,813.9
Highland,Ages65to74,Hypertension,15987.9,16018.1,16237.4,16138.9,15402.8,15285.2
Highland,Ages65to74,Mental Health,437.2,437.2,445.1,484.9,469.0,500.8
Highland,Ages65to74,Osteoporosis,174.9,151.0,171.7,151.0,154.2,149.4
Highland,Ages65to74,Palliative Care,143.1,135.1,151.0,222.6,159.0,119.2
Highland,Ages65to74,Peripheral Arterial Disease (PAD),1125.5,1154.1,1104.9,1128.7,993.6,984.0
Highland,Ages65to74,Rheumatoid Arthritis,678.8,732.9,771.0,772.6,755.1,755.1
Highland,Ages65to74,Stroke and TIA,2266.9,2341.7,2308.3,2389.4,2284.4,2295.6
Highland,Ages75to84,Asthma,2800.0,2991.9,3023.5,3045.3,3047.7,3288.2
Highland,Ages75to84,Atrial Fibrillation,4016.7,4283.8,4485.4,4633.5,4801.1,5065.8
Highland,Ages75to84,Cancer,5561.2,5884.2,6180.5,6214.5,6464.6,6967.3
Highland,Ages75to84,Chronic Kidney Disease (CKD),6226.6,6022.6,5881.8,5553.9,5264.9,5306.2
Highland,Ages75to84,Chronic Obstructive Pulmonary Disease (COPD),2588.8,2705.3,2957.9,2943.3,2906.9,3042.9
Highland,Ages75to84,Coronary Heart Disease (CHD),6984.3,6994.0,7074.2,6996.5,6996.5,7091.2
Highland,Ages75to84,Dementia,1889.4,1901.5,1899.1,1789.8,1855.4,1860.2
Highland,Ages75to84,Depression,1957.4,2047.2,2183.2,2239.1,2285.2,2336.2
Highland,Ages75to84,Diabetes,5391.2,5602.5,6080.9,6236.3,6413.6,6836.2
Highland,Ages75to84,Eating Disorder,0.0,0.0,0.0,0.0,0.0,12.1
Highland,Ages75to84,Epilepsy,412.8,437.1,461.4,522.1,534.3,558.6
Highland,Ages75to84,Heart Failure,1675.7,1738.8,1682.9,1707.2,1804.4,1889.4
Highland,Ages75to84,Hypertension,18361.7,18905.7,19396.3,19685.3,19814.0,20673.7
Highland,Ages75to84,Mental Health,315.7,364.3,364.3,340.0,364.3,400.7
Highland,Ages75to84,Osteoporosis,716.4,718.8,682.4,701.8,648.4,604.7
Highland,Ages75to84,Palliative Care,327.8,364.3,461.4,461.4,437.1,388.6
Highland,Ages75to84,Peripheral Arterial Disease (PAD),1534.8,1585.8,1590.7,1546.9,1493.5,1495.9
Highland,Ages75to84,Rheumatoid Arthritis,704.3,765.0,728.5,801.4,850.0,935.0
Highland,Ages75to84,Stroke and TIA,4011.9,4143.0,4276.6,4218.3,4225.6,4458.7
Highland,Ages85plus,Asthma,2229.2,2521.6,2558.1,2631.2,2602.0,2887.0
Highland,Ages85plus,Atrial Fibrillation,6548.8,7053.1,7535.4,7922.8,8010.5,7944.7
Highland,Ages85plus,Cancer,6366.0,6651.1,7111.5,7382.0,7491.6,7360.0
Highland,Ages85plus,Chronic Kidney Disease (CKD),12278.9,12425.1,12490.9,12490.9,12227.7,12366.6
Highland,Ages85plus,Chronic Obstructive Pulmonary Disease (COPD),2039.2,2375.4,2229.2,2287.7,2265.8,2083.0
Highland,Ages85plus,Coronary Heart Disease (CHD),9011.8,9443.1,9618.5,9881.6,9516.2,9625.8
Highland,Ages85plus,Dementia,5986.0,6249.1,6212.5,6059.1,5693.6,5605.9
Highland,Ages85plus,Depression,1746.8,1790.7,1790.7,1717.6,1827.2,1958.8
Highland,Ages85plus,Diabetes,4962.7,5393.9,5693.6,5964.0,6051.7,6132.1
Highland,Ages85plus,Eating Disorder,0.0,0.0,0.0,0.0,0.0,0.0
Highland,Ages85plus,Epilepsy,255.8,475.1,438.5,475.1,475.1,292.4
Highland,Ages85plus,Heart Failure,3296.3,3354.8,3647.1,3778.7,3727.5,3544.8
Highland,Ages85plus,Hypertension,23008.3,23644.2,24426.3,24864.8,24338.5,24272.8
Highland,Ages85plus,Mental Health,328.9,365.4,328.9,255.8,292.4,219.3
Highland,Ages85plus,Osteoporosis,1754.1,1666.4,1447.2,1447.2,1410.6,1191.3
Highland,Ages85plus,Palliative Care,986.7,1089.0,1286.4,1381.4,1184.0,1352.1
Highland,Ages85plus,Peripheral Arterial Disease (PAD),1995.3,2009.9,2083.0,2083.0,1900.3,1644.5
Highland,Ages85plus,Rheumatoid Arthritis,694.3,730.9,877.1,840.5,913.6,913.6
Highland,Ages85plus,Stroke and TIA,7031.1,7367.3,7623.2,7732.8,7674.3,7418.5
Inverclyde,Ages0to4,Asthma,861.5,626.6,469.9,391.6,313.3,469.9
Inverclyde,Ages0to4,Atrial Fibrillation,0.0,0.0,0.0,0.0,0.0,0.0
Inverclyde,Ages0to4,Cancer,0.0,0.0,0.0,0.0,0.0,0.0
Inverclyde,Ages0to4,Chronic Kidney Disease (CKD),0.0,0.0,0.0,0.0,0.0,0.0
Inverclyde,Ages0to4,Chronic Obstructive Pulmonary Disease (COPD),0.0,0.0,0.0,0.0,0.0,0.0
Inverclyde,Ages0to4,Coronary Heart Disease (CHD),0.0,0.0,0.0,0.0,0.0,0.0
Inverclyde,Ages0to4,Dementia,0.0,0.0,0.0,0.0,0.0,0.0
Inverclyde,Ages0to4,Depression,0.0,0.0,0.0,0.0,0.0,0.0
Inverclyde,Ages0to4,Diabetes,0.0,0.0,0.0,0.0,0.0,0.0
Inverclyde,Ages0to4,Eating Disorder,0.0,0.0,0.0,0.0,0.0,0.0
Inverclyde,Ages0to4,Epilepsy,0.0,0.0,78.3,78.3,78.3,78.3
Inverclyde,Ages0to4,Heart Failure,0.0,0.0,0.0,0.0,0.0,0.0
Inverclyde,Ages0to4,Hypertension,0.0,0.0,0.0,0.0,0.0,0.0
Inverclyde,Ages0to4,Mental Health,0.0,0.0,0.0,0.0,0.0,0.0
Inverclyde,Ages0to4,Osteoporosis,0.0,0.0,0.0,0.0,0.0,0.0
Inverclyde,Ages0to4,Palliative Care,0.0,0.0,0.0,0.0,0.0,0.0
Inverclyde,Ages0to4,Peripheral Arterial Disease (PAD),0.0,0.0,0.0,0.0,0.0,0.0
Inverclyde,Ages0to4,Rheumatoid Arthritis,0.0,0.0,0.0,0.0,0.0,0.0
Inverclyde,Ages0to4,Stroke and TIA,0.0,0.0,0.0,0.0,0.0,0.0
Inverclyde,Ages15to24,Asthma,3996.2,3736.1,3960.7,3747.9,3292.7,3168.6
Inverclyde,Ages15to24,Atrial Fibrillation,0.0,0.0,0.0,0.0,0.0,0.0
Inverclyde,Ages15to24,Cancer,0.0,0.0,0.0,29.6,59.1,29.6
Inverclyde,Ages15to24,Chronic Kidney Disease (CKD),0.0,0.0,0.0,0.0,0.0,0.0
Inverclyde,Ages15to24,Chronic Obstructive Pulmonary Disease (COPD),0.0,0.0,0.0,0.0,0.0,0.0
Inverclyde,Ages15to24,Coronary Heart Disease (CHD),0.0,0.0,0.0,0.0,0.0,0.0
Inverclyde,Ages15to24,Dementia,0.0,0.0,0.0,0.0,0.0,0.0
Inverclyde,Ages15to24,Depression,2234.6,2252.3,2530.1,2447.4,2411.9,2429.7
Inverclyde,Ages15to24,Diabetes,443.4,443.4,295.6,354.7,354.7,295.6
Inverclyde,Ages15to24,Eating Disorder,88.7,147.8,177.3,236.5,325.1,236.5
Inverclyde,Ages15to24,Epilepsy,561.6,532.0,532.0,472.9,443.4,413.8
Inverclyde,Ages15to24,Heart Failure,0.0,0.0,0.0,0.0,0.0,0.0
Inverclyde,Ages15to24,Hypertension,29.6,29.6,59.1,59.1,0.0,0.0
Inverclyde,Ages15to24,Mental Health,0.0,0.0,0.0,29.6,59.1,0.0
Inverclyde,Ages15to24,Osteoporosis,0.0,0.0,0.0,0.0,0.0,0.0
Inverclyde,Ages15to24,Palliative Care,0.0,0.0,0.0,0.0,0.0,0.0
Inverclyde,Ages15to24,Peripheral Arterial Disease (PAD),0.0,0.0,0.0,0.0,0.0,0.0
Inverclyde,Ages15to24,Rheumatoid Arthritis,0.0,0.0,0.0,0.0,0.0,0.0
Inverclyde,Ages15to24,Stroke and TIA,0.0,0.0,0.0,0.0,0.0,0.0
Inverclyde,Ages25to44,Asthma,3577.0,3581.8,3926.4,3836.6,3649.8,3671.6
Inverclyde,Ages25to44,Atrial Fibrillation,12.1,24.3,24.3,12.1,24.3,12.1
Inverclyde,Ages25to44,Cancer,315.5,291.2,327.6,351.9,303.3,303.3
Inverclyde,Ages25to44,Chronic Kidney Disease (CKD),0.0,12.1,12.1,12.1,36.4,36.4
Inverclyde,Ages25to44,Chronic Obstructive Pulmonary Disease (COPD),84.9,60.7,72.8,97.1,72.8,48.5
Inverclyde,Ages25to44,Coronary Heart Disease (CHD),72.8,97.1,60.7,48.5,60.7,72.8
Inverclyde,Ages25to44,Dementia,0.0,0.0,0.0,0.0,0.0,0.0
Inverclyde,Ages25to44,Depression,7020.5,7275.3,7702.4,7911.1,8277.5,8629.4
Inverclyde,Ages25to44,Diabetes,796.0,796.0,781.4,796.0,878.5,963.4
Inverclyde,Ages25to44,Eating Disorder,254.8,279.1,242.7,206.3,194.1,206.3
Inverclyde,Ages25to44,Epilepsy,866.3,902.7,902.7,948.8,951.3,953.7
Inverclyde,Ages25to44,Heart Failure,24.3,0.0,12.1,12.1,12.1,12.1
Inverclyde,Ages25to44,Hypertension,985.2,953.7,939.1,914.9,951.3,1062.9
Inverclyde,Ages25to44,Mental Health,630.9,643.1,606.7,546.0,521.7,497.5
Inverclyde,Ages25to44,Osteoporosis,0.0,0.0,0.0,0.0,0.0,0.0
Inverclyde,Ages25to44,Palliative Care,0.0,0.0,0.0,0.0,0.0,0.0
Inverclyde,Ages25to44,Peripheral Arterial Disease (PAD),0.0,0.0,0.0,0.0,0.0,0.0
Inverclyde,Ages25to44,Rheumatoid Arthritis,72.8,84.9,72.8,72.8,84.9,60.7
Inverclyde,Ages25to44,Stroke and TIA,48.5,72.8,60.7,84.9,72.8,36.4
Inverclyde,Ages45to64,Asthma,4560.4,4496.4,4688.2,4762.8,4624.3,4624.3
Inverclyde,Ages45to64,Atrial Fibrillation,468.8,586.0,586.0,564.7,564.7,596.7
Inverclyde,Ages45to64,Cancer,1704.8,1756.0,1877.4,1813.5,1819.9,1907.3
Inverclyde,Ages45to64,Chronic Kidney Disease (CKD),760.8,780.0,788.5,750.1,814.0,865.2
Inverclyde,Ages45to64,Chronic Obstructive Pulmonary Disease (COPD),1766.6,1858.2,1873.2,1764.5,1749.6,1743.2
Inverclyde,Ages45to64,Coronary Heart Disease (CHD),2405.9,2378.2,2369.7,2258.9,2201.3,2207.7
Inverclyde,Ages45to64,Dementia,10.7,10.7,0.0,10.7,0.0,0.0
Inverclyde,Ages45to64,Depression,7788.9,8104.2,8319.5,8549.6,8694.5,8899.1
Inverclyde,Ages45to64,Diabetes,3712.2,3748.5,3771.9,3667.5,3712.2,3795.3
Inverclyde,Ages45to64,Eating Disorder,149.2,170.5,191.8,202.4,213.1,223.8
Inverclyde,Ages45to64,Epilepsy,1093.2,1103.9,1142.2,1165.7,1161.4,1076.2
Inverclyde,Ages45to64,Heart Failure,309.0,330.3,341.0,341.0,362.3,383.6
Inverclyde,Ages45to64,Hypertension,9777.1,9760.0,9766.4,9444.7,9312.5,9391.4
Inverclyde,Ages45to64,Mental Health,1103.9,1129.4,1093.2,1084.7,1125.2,1093.2
Inverclyde,Ages45to64,Osteoporosis,63.9,63.9,63.9,42.6,32.0,21.3
Inverclyde,Ages45to64,Palliative Care,32.0,21.3,32.0,32.0,42.6,63.9
Inverclyde,Ages45to64,Peripheral Arterial Disease (PAD),539.1,500.8,462.4,447.5,447.5,426.2
Inverclyde,Ages45to64,Rheumatoid Arthritis,500.8,490.1,458.2,490.1,426.2,458.2
Inverclyde,Ages45to64,Stroke and TIA,1417.1,1397.9,1402.2,1404.3,1423.5,1404.3
Inverclyde,Ages5to14,Asthma,3668.0,3381.5,3605.7,3331.7,2821.0,2933.1
Inverclyde,Ages5to14,Atrial Fibrillation,0.0,0.0,0.0,0.0,0.0,0.0
Inverclyde,Ages5to14,Cancer,31.1,31.1,31.1,0.0,0.0,0.0
Inverclyde,Ages5to14,Chronic Kidney Disease (CKD),0.0,0.0,0.0,0.0,0.0,0.0
Inverclyde,Ages5to14,Chronic Obstructive Pulmonary Disease (COPD),0.0,0.0,0.0,0.0,0.0,0.0
Inverclyde,Ages5to14,Coronary Heart Disease (CHD),0.0,0.0,0.0,0.0,0.0,0.0
Inverclyde,Ages5to14,Dementia,0.0,0.0,0.0,0.0,0.0,0.0
Inverclyde,Ages5to14,Depression,0.0,0.0,0.0,31.1,0.0,0.0
Inverclyde,Ages5to14,Diabetes,62.3,155.7,93.4,62.3,93.4,62.3
Inverclyde,Ages5to14,Eating Disorder,0.0,0.0,31.1,0.0,0.0,0.0
Inverclyde,Ages5to14,Epilepsy,186.8,124.5,124.5,93.4,124.5,155.7
Inverclyde,Ages5to14,Heart Failure,0.0,0.0,0.0,0.0,0.0,0.0
Inverclyde,Ages5to14,Hypertension,0.0,0.0,0.0,0.0,0.0,0.0
Inverclyde,Ages5to14,Mental Health,0.0,0.0,0.0,0.0,0.0,0.0
Inverclyde,Ages5to14,Osteoporosis,0.0,0.0,0.0,0.0,0.0,0.0
Inverclyde,Ages5to14,Palliative Care,0.0,0.0,0.0,0.0,0.0,0.0
Inverclyde,Ages5to14,Peripheral Arterial Disease (PAD),0.0,0.0,0.0,0.0,0.0,0.0
Inverclyde,Ages5to14,Rheumatoid Arthritis,0.0,0.0,0.0,0.0,0.0,0.0
Inverclyde,Ages5to14,Stroke and TIA,0.0,0.0,0.0,0.0,0.0,0.0
Inverclyde,Ages65to74,Asthma,3766.0,3991.2,4232.1,4289.8,4315.9,4462.6
Inverclyde,Ages65to74,Atrial Fibrillation,2283.7,2283.7,2383.2,2404.1,2336.1,2383.2
Inverclyde,Ages65to74,Cancer,4137.9,4185.0,4169.3,4357.8,4488.8,4431.2
Inverclyde,Ages65to74,Chronic Kidney Disease (CKD),4185.0,4431.2,4415.5,4247.9,4080.2,4127.4
Inverclyde,Ages65to74,Chronic Obstructive Pulmonary Disease (COPD),4336.9,4158.8,4174.5,4127.4,4001.7,4022.6
Inverclyde,Ages65to74,Coronary Heart Disease (CHD),6982.0,6662.5,6526.3,6552.5,6253.9,6196.3
Inverclyde,Ages65to74,Dementia,445.2,366.6,392.8,419.0,445.2,366.6
Inverclyde,Ages65to74,Depression,4761.2,5195.9,5604.4,5929.2,6316.8,6782.9
Inverclyde,Ages65to74,Diabetes,6840.6,6851.0,6997.7,7065.8,7092.0,7254.3
Inverclyde,Ages65to74,Eating Disorder,0.0,0.0,0.0,26.2,26.2,0.0
Inverclyde,Ages65to74,Epilepsy,838.0,864.2,916.6,811.9,916.6,879.9
Inverclyde,Ages65to74,Heart Failure,1236.1,1309.4,1309.4,1335.6,1335.6,1361.8
Inverclyde,Ages65to74,Hypertension,19652.2,19453.2,19673.2,19657.4,19400.8,19348.4
Inverclyde,Ages65to74,Mental Health,680.9,759.5,759.5,785.7,785.7,733.3
Inverclyde,Ages65to74,Osteoporosis,314.3,235.7,183.3,157.1,183.3,130.9
Inverclyde,Ages65to74,Palliative Care,130.9,104.8,157.1,104.8,130.9,157.1
Inverclyde,Ages65to74,Peripheral Arterial Disease (PAD),1634.2,1602.8,1581.8,1529.4,1388.0,1429.9
Inverclyde,Ages65to74,Rheumatoid Arthritis,989.9,1021.4,1021.4,969.0,1073.7,969.0
Inverclyde,Ages65to74,Stroke and TIA,3766.0,3566.9,3729.3,3823.6,3959.8,3818.4
Inverclyde,Ages75to84,Asthma,3448.6,3405.1,3726.5,3778.7,3804.7,3874.2
Inverclyde,Ages75to84,Atrial Fibrillation,5316.2,5498.6,5611.5,5290.1,5542.0,5733.1
