Geography,Age_Group,Disease,Predicted2024,LowerBound,UpperBound
Falkirk,Ages85plus,Hypertension,32960.21792685261,21309.073054002176,44632.65885792899
Falkirk,Ages0to4,Mental Health,8.610633250709486e-06,0.0,5.587640457074888e-13
Falkirk,Ages15to24,Mental Health,57.075356989843,39.82798064867348,75.01348773322118
Falkirk,Ages25to44,Mental Health,402.2446430774991,284.57092981235104,521.7977403888633
Falkirk,Ages45to64,Mental Health,722.2397692789806,511.90853202256113,934.9314702184722
Falkirk,Ages5to14,Mental Health,8.610633250709486e-06,0.0,7.614836134241395e-15
Falkirk,Ages65to74,Mental Health,493.4153631737673,349.31594441393463,639.4982350336422
Falkirk,Ages75to84,Mental Health,379.45438551970807,268.1870693790277,492.5825169968894
Falkirk,Ages85plus,Mental Health,117.16955724361846,82.7014136580463,152.3294177649083
Falkirk,Ages0to4,Osteoporosis,6.8703094477920836e-06,0.0,1.1096769738443688e-13
Falkirk,Ages15to24,Osteoporosis,6.8703094477920836e-06,0.0,1.1156757110849307e-15
Falkirk,Ages25to44,Osteoporosis,6.8703094477920836e-06,0.0,5.263026904803375e-13
Falkirk,Ages45to64,Osteoporosis,12.953288303176642,5.119046688388626,21.4830774261236
Falkirk,Ages5to14,Osteoporosis,6.8703094477920836e-06,0.0,9.168699719698822e-13
Falkirk,Ages65to74,Osteoporosis,27.8501751260921,11.360049707278861,44.82385215498708
Falkirk,Ages75to84,Osteoporosis,427.829187872992,176.17854008784388,682.2348700049741
Falkirk,Ages85plus,Osteoporosis,1136.7087783198003,469.22313995622665,1808.0153760825142
Falkirk,Ages0to4,Palliative Care,8.334654771971387e-06,0.0,1.4811304455469144e-13
Falkirk,Ages15to24,Palliative Care,8.334654771971387e-06,0.0,4.7267439092226363e-14
Falkirk,Ages25to44,Palliative Care,0.8684793618941907,0.24678461206851213,1.7193383859639033
Falkirk,Ages45to64,Palliative Care,41.02068670628437,13.870911135131532,69.73190308684303
Falkirk,Ages5to14,Palliative Care,0.330894129102036,0.08238413420186427,0.7308465001997916
Falkirk,Ages65to74,Palliative Care,195.46636299529575,67.15552787741949,326.887710431182
Falkirk,Ages75to84,Palliative Care,530.1963644455018,183.09875180720195,882.5025717786995
Falkirk,Ages85plus,Palliative Care,2386.1070820616183,827.9949911850981,3952.029271168245
Falkirk,Ages0to4,Peripheral Arterial Disease (PAD),0.16380433660364266,0.05654608964154938,0.35122307744793885
Falkirk,Ages15to24,Peripheral Arterial Disease (PAD),0.06469337566264495,0.014877898794760917,0.1750476095066645
Falkirk,Ages25to44,Peripheral Arterial Disease (PAD),0.5800703725558332,0.2676541937871183,1.0349714806243555
Falkirk,Ages45to64,Peripheral Arterial Disease (PAD),316.779379221526,191.6928061235451,444.46684601680823
Falkirk,Ages5to14,Peripheral Arterial Disease (PAD),1.043273273063134e-05,0.0,2.3062877713992042e-12
Falkirk,Ages65to74,Peripheral Arterial Disease (PAD),1207.7181002991508,735.4445007437463,1684.7207797939225
Falkirk,Ages75to84,Peripheral Arterial Disease (PAD),1863.7653915872409,1136.190684209496,2596.8921630871937
Falkirk,Ages85plus,Peripheral Arterial Disease (PAD),2389.555057242216,1457.2597063667167,3328.3334728643044
Falkirk,Ages0to4,Rheumatoid Arthritis,9.52930692973696e-06,0.0,2.0969662019015302e-14
Falkirk,Ages15to24,Rheumatoid Arthritis,0.9624695292103627,0.5142946046338541,1.5607603012633746
Falkirk,Ages25to44,Rheumatoid Arthritis,47.264485839497056,30.18569958668689,65.19336928729192
Falkirk,Ages45to64,Rheumatoid Arthritis,419.1466312808009,272.2794262611505,568.6429056004501
Falkirk,Ages5to14,Rheumatoid Arthritis,0.04479727187669345,0.009142441490191045,0.12506990479324176
Falkirk,Ages65to74,Rheumatoid Arthritis,859.9918413953369,560.3324974698397,1163.056038625668
Falkirk,Ages75to84,Rheumatoid Arthritis,799.7015702227493,521.1188835950119,1081.3460952521418
Falkirk,Ages85plus,Rheumatoid Arthritis,936.9307114175165,610.290638373798,1267.4337608937672
Falkirk,Ages0to4,Stroke and TIA,9.808725532795182e-06,0.0,6.862810547424991e-13
Falkirk,Ages15to24,Stroke and TIA,0.5963803211194799,0.26295715561574257,1.0715161584351163
Falkirk,Ages25to44,Stroke and TIA,41.356539272649876,23.19173939242191,60.57664028229659
Falkirk,Ages45to64,Stroke and TIA,935.5148257892868,537.1294111665537,1339.1375363438938
Falkirk,Ages5to14,Stroke and TIA,0.5287001149431932,0.23071103222811995,0.9656612333611807
Falkirk,Ages65to74,Stroke and TIA,2863.4458220581073,1648.9687951058884,4085.6649724321173
Falkirk,Ages75to84,Stroke and TIA,4904.355029973668,2827.4196622493114,6991.273163349903
Falkirk,Ages85plus,Stroke and TIA,8612.161649088144,4968.541832041664,12267.04712692428
Glasgow City,Ages0to4,Asthma,304.8425287489351,259.9612011118915,350.58430301665453
Glasgow City,Ages15to24,Asthma,3094.8656434445193,2656.2011641838426,3536.638671401096
Glasgow City,Ages25to44,Asthma,3829.830272397284,3287.521339938136,4375.412734122451
Glasgow City,Ages45to64,Asthma,4806.087117370864,4127.697054241811,5488.410623865924
Glasgow City,Ages5to14,Asthma,2325.168541198274,1994.9764415720153,2657.8760149948343
Glasgow City,Ages65to74,Asthma,4720.28664216916,4053.1560772708185,5391.132870379681
Glasgow City,Ages75to84,Asthma,3656.240374156504,3138.5548881989484,4176.981048729365
Glasgow City,Ages85plus,Asthma,3357.2421034639888,2881.384901871794,3836.588886013544
Glasgow City,Ages0to4,Atrial Fibrillation,1.2460985516273616e-05,0.0,2.118115528028763e-14
Glasgow City,Ages15to24,Atrial Fibrillation,1.2460985516273616e-05,0.0,1.4580792223812326e-12
Glasgow City,Ages25to44,Atrial Fibrillation,21.09120855122513,10.293217337151953,32.92948905074126
Glasgow City,Ages45to64,Atrial Fibrillation,687.3040192296152,349.9235143243386,1030.283699857328
Glasgow City,Ages5to14,Atrial Fibrillation,1.2460985516273616e-05,0.0,2.6061953069789166e-13
Glasgow City,Ages65to74,Atrial Fibrillation,3204.3959300253377,1638.933741583192,4781.6013243315665
Glasgow City,Ages75to84,Atrial Fibrillation,6437.726560865759,3297.6539542299006,9592.062401975361
Glasgow City,Ages85plus,Atrial Fibrillation,11704.572878323135,6000.298307296577,17424.97571333704
Glasgow City,Ages0to4,Cancer,0.24579221145490807,0.09544037066823312,0.4909853351862738
Glasgow City,Ages15to24,Cancer,20.648315150925978,12.243503353802385,29.73460358777251
Glasgow City,Ages25to44,Cancer,353.6570503157745,216.31109829152527,493.97792295990934
Glasgow City,Ages45to64,Cancer,2229.3775656941693,1373.2639372966548,3092.7049044839946
Glasgow City,Ages5to14,Cancer,9.180268795577732,5.29939065067586,13.542119273494206
Glasgow City,Ages65to74,Cancer,5959.419902351994,3677.4060825428755,8252.75779029328
Glasgow City,Ages75to84,Cancer,7903.808477024386,4879.398697219056,10940.001635565495
Glasgow City,Ages85plus,Cancer,8834.89295560743,5455.093168823784,12226.993461900649
Glasgow City,Ages0to4,Chronic Kidney Disease (CKD),1.3239442216587536e-05,0.0,5.391999168037223e-14
Glasgow City,Ages15to24,Chronic Kidney Disease (CKD),0.09930905606662312,0.02074751500348265,0.2735999206385138
Glasgow City,Ages25to44,Chronic Kidney Disease (CKD),32.208883014484975,15.241631127483608,50.55932091242036
Glasgow City,Ages45to64,Chronic Kidney Disease (CKD),795.8729865305194,389.9378746908096,1208.348258182873
Glasgow City,Ages5to14,Chronic Kidney Disease (CKD),1.3239442216587536e-05,0.0,3.547621743093627e-13
Glasgow City,Ages65to74,Chronic Kidney Disease (CKD),4327.066998005318,2130.281273780465,6537.8402668664885
Glasgow City,Ages75to84,Chronic Kidney Disease (CKD),10078.312212581131,4968.636415048853,15207.73698499593
Glasgow City,Ages85plus,Chronic Kidney Disease (CKD),20351.762690910564,10041.16094246518,30683.12696169879
Glasgow City,Ages0to4,Chronic Obstructive Pulmonary Disease (COPD),0.2920248921816408,0.1049711920859883,0.6151685245324086
Glasgow City,Ages15to24,Chronic Obstructive Pulmonary Disease (COPD),1.8599126946158896e-05,0.0,1.0047696035139614e-13
Glasgow City,Ages25to44,Chronic Obstructive Pulmonary Disease (COPD),55.15095648884051,34.185117427723874,77.36096438220103
Glasgow City,Ages45to64,Chronic Obstructive Pulmonary Disease (COPD),2456.085012102113,1562.8336751157997,3358.0693735204786
Glasgow City,Ages5to14,Chronic Obstructive Pulmonary Disease (COPD),0.38569827909835336,0.13887985810242517,0.8228539295247524
Glasgow City,Ages65to74,Chronic Obstructive Pulmonary Disease (COPD),6783.089751923048,4326.20947327335,9253.206345685541
Glasgow City,Ages75to84,Chronic Obstructive Pulmonary Disease (COPD),7824.151234717128,4991.997997700764,10670.020128725055
Glasgow City,Ages85plus,Chronic Obstructive Pulmonary Disease (COPD),7023.397567619754,4479.694438233729,9581.058440785264
Glasgow City,Ages0to4,Coronary Heart Disease (CHD),1.3500524751097733e-05,0.0,6.395864171743522e-14
Glasgow City,Ages15to24,Coronary Heart Disease (CHD),0.08101664903133748,0.017396958390482515,0.2187011789289852
Glasgow City,Ages25to44,Coronary Heart Disease (CHD),46.030568114969,26.46462494243614,66.80249193238316
Glasgow City,Ages45to64,Coronary Heart Disease (CHD),2273.0772106889735,1343.6358125668855,3210.656060267515
Glasgow City,Ages5to14,Coronary Heart Disease (CHD),1.3500524751097733e-05,0.0,1.6941630177820035e-13
Glasgow City,Ages65to74,Coronary Heart Disease (CHD),7475.497244202088,4428.827689566116,10536.524669596143
Glasgow City,Ages75to84,Coronary Heart Disease (CHD),10605.420420788876,6286.662772106416,14940.218197849668
Glasgow City,Ages85plus,Coronary Heart Disease (CHD),15211.703831943307,9020.89684876066,21419.121660461376
Glasgow City,Ages0to4,Dementia,1.1169625955477765e-05,0.0,1.5914924994621486e-12
Glasgow City,Ages15to24,Dementia,1.1169625955477765e-05,0.0,4.200518053481772e-15
Glasgow City,Ages25to44,Dementia,1.1169625955477765e-05,0.0,8.936276995475567e-13
Glasgow City,Ages45to64,Dementia,11.901661319883067,4.4658495417832125,19.95422029492834
Glasgow City,Ages5to14,Dementia,1.1169625955477765e-05,0.0,5.20716561950171e-13
Glasgow City,Ages65to74,Dementia,402.68430417976356,156.47647734342073,653.4383115804975
Glasgow City,Ages75to84,Dementia,1942.8568242425818,759.0700874474626,3134.902856281343
Glasgow City,Ages85plus,Dementia,6552.493430921181,2566.1620421696184,10548.902915785788
Glasgow City,Ages0to4,Depression,1.3330714639044765e-05,0.0,1.1760732302737537e-13
Glasgow City,Ages15to24,Depression,2431.1719612589227,1832.4270642236052,3034.9209713958726
Glasgow City,Ages25to44,Depression,7566.444176299196,5715.7916770169695,9425.431226657205
Glasgow City,Ages45to64,Depression,8461.135404739316,6393.120294319597,10538.340584110732
Glasgow City,Ages5to14,Depression,3.6659598564519493,2.4625075197739204,5.096278181579537
Glasgow City,Ages65to74,Depression,6266.796057385123,4731.910307971849,7809.377162007683
Glasgow City,Ages75to84,Depression,3786.4739247971843,2856.9442240701806,4722.389897858058
Glasgow City,Ages85plus,Depression,3433.805350130109,2590.201627586585,4284.1844510343835
Glasgow City,Ages0to4,Diabetes,1.792923324514606,1.011375923886436,2.7966825418131753
Glasgow City,Ages15to24,Diabetes,442.14071514476575,293.73850194879765,593.8409810221808
Glasgow City,Ages25to44,Diabetes,1032.655047163153,688.8168182421603,1381.4269509155129
Glasgow City,Ages45to64,Diabetes,4707.410013108443,3152.925669747478,6271.461078269405
Glasgow City,Ages5to14,Diabetes,171.10520178995245,112.7298746276433,231.6526632835188
Glasgow City,Ages65to74,Diabetes,9370.629130189665,6282.71899340198,12471.347463169746
Glasgow City,Ages75to84,Diabetes,9588.652199246728,6429.966084586177,12759.528532725439
Glasgow City,Ages85plus,Diabetes,9469.150969569297,6348.984265604081,12601.879617848912
Glasgow City,Ages0to4,Eating Disorder,0.6961366329835706,0.3566914036852903,1.14884254899611
Glasgow City,Ages15to24,Eating Disorder,212.7981504806415,131.83784057450868,295.3907869808642
Glasgow City,Ages25to44,Eating Disorder,266.93847939520697,165.7744571547055,369.620864334619
Glasgow City,Ages45to64,Eating Disorder,215.82349106871393,133.80130891488258,299.45578629622264
Glasgow City,Ages5to14,Eating Disorder,9.648028157168941,5.688527855495313,14.05200878781844
Glasgow City,Ages65to74,Eating Disorder,42.19988041274168,25.676378079682582,59.66644431651875
Glasgow City,Ages75to84,Eating Disorder,0.4955111877469635,0.2422610157525995,0.8438146070846534
Glasgow City,Ages85plus,Eating Disorder,6.73239749116131e-06,0.0,1.253829328224705e-14
Glasgow City,Ages0to4,Epilepsy,60.98590431649418,47.61143165561985,75.08885659406525
Glasgow City,Ages15to24,Epilepsy,603.5738998367466,481.67789910993326,727.459733527004
Glasgow City,Ages25to44,Epilepsy,858.9710127532745,686.6073370330656,1033.7270147759166
Glasgow City,Ages45to64,Epilepsy,1067.0291752686096,853.6350923590069,1282.9169158851503
Glasgow City,Ages5to14,Epilepsy,260.5619561741582,207.11953064308597,315.2402951883783
Glasgow City,Ages65to74,Epilepsy,938.5778277772108,750.4860075157435,1128.9709216291599
Glasgow City,Ages75to84,Epilepsy,794.8306247907714,635.1590139758566,956.6313241709234
Glasgow City,Ages85plus,Epilepsy,482.34370001960673,384.9743019486644,581.1737605415408
Glasgow City,Ages0to4,Heart Failure,0.5204877539174555,0.1959193664720736,1.0340196254370313
Glasgow City,Ages15to24,Heart Failure,0.14787642473021992,0.038337254137714764,0.37281748155775085
Glasgow City,Ages25to44,Heart Failure,14.830810595598933,7.432913133258822,23.258674300463774
Glasgow City,Ages45to64,Heart Failure,377.15286699367914,199.9713778660624,558.547045356296
Glasgow City,Ages5to14,Heart Failure,1.478616385663633e-05,0.0,2.2877499320376058e-14
Glasgow City,Ages65to74,Heart Failure,1674.396908655823,893.6157831066957,2463.993482334901
Glasgow City,Ages75to84,Heart Failure,3009.124061441339,1609.2171897972603,4419.354822933352
Glasgow City,Ages85plus,Heart Failure,6550.520742009374,3508.2886786969175,9604.842011672084
Glasgow City,Ages0to4,Hypertension,1.22624683258335e-05,0.0,9.449233036331886e-15
Glasgow City,Ages15to24,Hypertension,33.52890015830571,20.115969934799228,48.073187704223365
Glasgow City,Ages25to44,Hypertension,1074.0239501135768,668.3965942297123,1484.988523669729
Glasgow City,Ages45to64,Hypertension,10271.524179504304,6422.848751829991,14135.867706369132
Glasgow City,Ages5to14,Hypertension,0.08094455341882693,0.020047199284357428,0.21158835752040117
Glasgow City,Ages65to74,Hypertension,24583.378012367597,15383.349254234654,33805.73407462527
Glasgow City,Ages75to84,Hypertension,28594.06815299967,17896.166713846967,39315.51255574675
Glasgow City,Ages85plus,Hypertension,35048.18532617052,21937.793741427715,48182.57814879876
Glasgow City,Ages0to4,Mental Health,1.3962910389007647e-05,0.0,9.165376983622447e-13
Glasgow City,Ages15to24,Mental Health,130.31485946536233,89.04250317239999,173.24698383249353
Glasgow City,Ages25to44,Mental Health,703.9816662371658,487.669261619469,923.7496665710293
Glasgow City,Ages45to64,Mental Health,1092.458666123137,758.1929695421406,1430.4886446967464
Glasgow City,Ages5to14,Mental Health,1.3962910389007647e-05,0.0,1.2490575292915131e-14
Glasgow City,Ages65to74,Mental Health,886.1701974615896,614.3086794634909,1161.782534865617
Glasgow City,Ages75to84,Mental Health,572.3795937163319,396.11945202928746,751.5962070023924
Glasgow City,Ages85plus,Mental Health,414.43461886635623,286.42962869639337,545.0119691120079
Glasgow City,Ages0to4,Osteoporosis,1.4511193938851715e-05,0.0,2.3179728561099234e-13
Glasgow City,Ages15to24,Osteoporosis,1.4511193938851715e-05,0.0,2.330503448725886e-15
Glasgow City,Ages25to44,Osteoporosis,1.4511193938851715e-05,0.0,1.0993788096770426e-12
Glasgow City,Ages45to64,Osteoporosis,2.690322073706879,1.1081032595451201,4.412712782855266
Glasgow City,Ages5to14,Osteoporosis,1.4511193938851715e-05,0.0,1.9152237612407392e-12
Glasgow City,Ages65to74,Osteoporosis,218.37713708495548,92.8381265684152,347.5948542613332
Glasgow City,Ages75to84,Osteoporosis,1072.2981258066982,460.2195275111412,1691.079300692769
Glasgow City,Ages85plus,Osteoporosis,2135.0492165664177,918.5546433032179,3358.5028433460125
Glasgow City,Ages0to4,Palliative Care,8.860377435116733e-06,0.0,1.4934358860870187e-13
Glasgow City,Ages15to24,Palliative Care,8.860377435116733e-06,0.0,4.7660143639608487e-14
Glasgow City,Ages25to44,Palliative Care,0.5908865210346231,0.20898384764129255,1.1095186506583898
Glasgow City,Ages45to64,Palliative Care,44.605294713424556,18.77321007324733,71.91900522211826
Glasgow City,Ages5to14,Palliative Care,0.3517658445515694,0.10900797008391401,0.73691847595263
Glasgow City,Ages65to74,Palliative Care,209.18720379313456,89.45300070194477,331.81066642681975
Glasgow City,Ages75to84,Palliative Care,554.052352204399,238.14940732618837,874.6991493869509
Glasgow City,Ages85plus,Palliative Care,1961.2401797149741,847.0686828745012,3080.985623533484
Glasgow City,Ages0to4,Peripheral Arterial Disease (PAD),0.20081640317798788,0.06959487300623461,0.42983814151002947
Glasgow City,Ages15to24,Peripheral Arterial Disease (PAD),0.0793110321703524,0.018311177373796315,0.2142289159722742
Glasgow City,Ages25to44,Peripheral Arterial Disease (PAD),0.7111389614100572,0.3294190587586352,1.26663151231399
Glasgow City,Ages45to64,Peripheral Arterial Disease (PAD),381.496426206766,231.76095183833954,534.3441496072317
Glasgow City,Ages5to14,Peripheral Arterial Disease (PAD),1.2790039053435317e-05,0.0,2.8225094337443835e-12
Glasgow City,Ages65to74,Peripheral Arterial Disease (PAD),1604.3162805933193,980.7881293136567,2234.0889735669953
Glasgow City,Ages75to84,Peripheral Arterial Disease (PAD),2148.9326137078187,1315.1753445220954,2989.052800658359
Glasgow City,Ages85plus,Peripheral Arterial Disease (PAD),2517.894112806391,1541.5522804731431,3501.0262785834775
Glasgow City,Ages0to4,Rheumatoid Arthritis,9.112143411217258e-06,0.0,1.9936745414170842e-14
Glasgow City,Ages15to24,Rheumatoid Arthritis,0.9203355966763543,0.4975645842799473,1.4838808918625412
Glasgow City,Ages25to44,Rheumatoid Arthritis,55.083958014751744,35.593419051794854,75.54352202378955
Glasgow City,Ages45to64,Rheumatoid Arthritis,403.0001529703989,264.8697240846567,543.6037671194384
Glasgow City,Ages5to14,Rheumatoid Arthritis,0.042836186176132336,0.008845037568708743,0.11890925321430316
Glasgow City,Ages65to74,Rheumatoid Arthritis,793.9921407712823,523.4147351515642,1067.64314136617
Glasgow City,Ages75to84,Rheumatoid Arthritis,820.2500205015879,540.7958788120299,1102.7742558371917
Glasgow City,Ages85plus,Rheumatoid Arthritis,720.1591248462277,474.6089923754978,968.6120461368873
Glasgow City,Ages0to4,Stroke and TIA,1.3547571002298905e-05,0.0,9.524477706999036e-13
Glasgow City,Ages15to24,Stroke and TIA,1.186136444895517,0.5167829853358022,2.141412711042803
Glasgow City,Ages25to44,Stroke and TIA,66.01003632329915,36.57724334422135,97.15413082632419
Glasgow City,Ages45to64,Stroke and TIA,1234.411986651354,700.3260104713888,1775.51745193225
Glasgow City,Ages5to14,Stroke and TIA,0.7302276245949133,0.3148684043053837,1.3401825427211802
Glasgow City,Ages65to74,Stroke and TIA,4041.788041437198,2299.8995527817815,5794.7889260540705
Glasgow City,Ages75to84,Stroke and TIA,6481.610136107858,3692.3524092401562,9284.26612763323
Glasgow City,Ages85plus,Stroke and TIA,11325.07701039072,6456.093466107382,16209.116019387757
Highland,Ages0to4,Asthma,199.37348254871307,173.1886624675857,226.0583547696227
Highland,Ages15to24,Asthma,3190.6152514844534,2789.4121200040786,3594.674611451757
Highland,Ages25to44,Asthma,3815.5536673072224,3336.304669422246,4297.672537155866
Highland,Ages45to64,Asthma,4911.791656385631,4297.097398931884,5530.07664519858
Highland,Ages5to14,Asthma,2317.1658853680933,2025.1609423369123,2611.4015735443627
Highland,Ages65to74,Asthma,4573.565858110505,4000.359083349996,5149.94814962753
Highland,Ages75to84,Asthma,3877.4758649554406,3390.4955230674345,4367.300988949665
Highland,Ages85plus,Asthma,3493.9359951180536,3054.5880192383374,3936.532164023493
Highland,Ages0to4,Atrial Fibrillation,1.0484551282205227e-05,0.0,1.7578460655488197e-14
Highland,Ages15to24,Atrial Fibrillation,1.0484551282205227e-05,0.0,1.210075083443006e-12
Highland,Ages25to44,Atrial Fibrillation,20.347580566157106,10.322638122387524,31.33502481116003
Highland,Ages45to64,Atrial Fibrillation,587.9873669643272,311.18631384106163,869.3800713872232
Highland,Ages5to14,Atrial Fibrillation,1.0484551282205227e-05,0.0,2.1629085410125348e-13
Highland,Ages65to74,Atrial Fibrillation,2616.134902629667,1390.9246666186386,3850.5349235629806
Highland,Ages75to84,Atrial Fibrillation,6018.40450699855,3204.661604425903,8844.933729894326
Highland,Ages85plus,Atrial Fibrillation,10451.759452896287,5569.740058369969,15347.574754246556
Highland,Ages0to4,Cancer,0.25016101366791527,0.09945912533071118,0.4943627074922275
Highland,Ages15to24,Cancer,24.667931232053228,14.976654833495573,35.142765314930635
Highland,Ages25to44,Cancer,350.22201910027576,219.33146366068337,483.94313909200775
Highland,Ages45to64,Cancer,2227.4316515827704,1404.8688492652243,3056.925914346979
Highland,Ages5to14,Cancer,9.34344230865497,5.522534701108439,13.635272317629159
Highland,Ages65to74,Cancer,5851.028937059248,3696.8417168784304,8015.913619615184
Highland,Ages75to84,Cancer,8296.36868195291,5244.196406422209,11360.427976996843
Highland,Ages85plus,Cancer,9407.88809208242,5947.768144502252,12880.603189340447
Highland,Ages0to4,Chronic Kidney Disease (CKD),9.453646873458083e-06,0.0,3.881279226766807e-14
Highland,Ages15to24,Chronic Kidney Disease (CKD),0.07091180519780908,0.014449729632514707,0.19694322185992957
Highland,Ages25to44,Chronic Kidney Disease (CKD),15.145457607287923,6.990401634479702,23.966430258635654
Highland,Ages45to64,Chronic Kidney Disease (CKD),484.6160747977087,231.58659544590694,741.7226748750307
Highland,Ages5to14,Chronic Kidney Disease (CKD),9.453646873458083e-06,0.0,2.5536559162541187e-13
Highland,Ages65to74,Chronic Kidney Disease (CKD),2658.7448677299076,1276.6855446556592,4049.605657442429
Highland,Ages75to84,Chronic Kidney Disease (CKD),7004.808118670896,3368.2909587403115,10655.366984840814
Highland,Ages85plus,Chronic Kidney Disease (CKD),14897.392516500864,7168.9591431263325,22641.397625287445
Highland,Ages0to4,Chronic Obstructive Pulmonary Disease (COPD),0.12872864208188417,0.04631710941717052,0.2710526887152077
Highland,Ages15to24,Chronic Obstructive Pulmonary Disease (COPD),8.198754352072109e-06,0.0,4.427169006717031e-14
Highland,Ages25to44,Chronic Obstructive Pulmonary Disease (COPD),37.362843709729304,23.181415610913202,52.38573562350915
Highland,Ages45to64,Chronic Obstructive Pulmonary Disease (COPD),1084.2963615152887,690.610805296927,1481.8306275629004
Highland,Ages5to14,Chronic Obstructive Pulmonary Disease (COPD),0.11807026142419044,0.042554754625108895,0.25177921117348506
Highland,Ages65to74,Chronic Obstructive Pulmonary Disease (COPD),2897.506710369569,1849.7815087015408,3950.8762904144182
Highland,Ages75to84,Chronic Obstructive Pulmonary Disease (COPD),3802.988637668113,2428.7241810098117,5183.9085031836485
Highland,Ages85plus,Chronic Obstructive Pulmonary Disease (COPD),3129.6316842872543,1998.068492806511,4267.404036636246
Highland,Ages0to4,Coronary Heart Disease (CHD),1.0475446066218316e-05,0.0,4.9489478623254274e-14
Highland,Ages15to24,Coronary Heart Disease (CHD),0.06286315184337611,0.013587604283187825,0.16922509654447593
Highland,Ages25to44,Coronary Heart Disease (CHD),33.58944888062471,19.43882349703879,48.611718799656444
Highland,Ages45to64,Coronary Heart Disease (CHD),1751.5693977137316,1042.1792487856599,2467.167958209884
Highland,Ages5to14,Coronary Heart Disease (CHD),1.0475446066218316e-05,0.0,1.3108978271184052e-13
Highland,Ages65to74,Coronary Heart Disease (CHD),5597.258781670489,3337.888106794919,7867.277326172448
Highland,Ages75to84,Coronary Heart Disease (CHD),8861.171292399902,5287.265227702161,12448.354662587612
Highland,Ages85plus,Coronary Heart Disease (CHD),12517.807174686794,7472.18821501274,17576.96242686912
Highland,Ages0to4,Dementia,1.0768189694836993e-05,0.0,1.5471086140548736e-12
Highland,Ages15to24,Dementia,1.0768189694836993e-05,0.0,4.0833731018090925e-15
Highland,Ages25to44,Dementia,1.0768189694836993e-05,0.0,8.687060179016241e-13
Highland,Ages45to64,Dementia,17.591881776602204,6.374926272127372,29.740729229050856
Highland,Ages5to14,Dementia,1.0768189694836993e-05,0.0,5.061947063818431e-13
Highland,Ages65to74,Dementia,499.3831610721532,187.406487808341,817.1201613941607
Highland,Ages75to84,Dementia,2445.496216735241,922.7295835933714,3978.894518321653
Highland,Ages85plus,Dementia,7296.2360890952505,2759.5783546532416,11844.363296248437
Highland,Ages0to4,Depression,9.63413052125762e-06,0.0,8.600927721367592e-14
Highland,Ages15to24,Depression,871.7394113969781,644.1798345929075,1101.2102082724446
Highland,Ages25to44,Depression,4790.265011528723,3547.7542211355517,6038.38468021336
Highland,Ages45to64,Depression,5677.244516617706,4205.631880076579,7155.385294276679
Highland,Ages5to14,Depression,2.6493955274763668,1.744801736232991,3.7270400481392945
Highland,Ages65to74,Depression,4169.265333006746,3086.4546679092286,5257.535461282423
Highland,Ages75to84,Depression,2812.8695282222575,2080.778276738805,3549.9995548851944
Highland,Ages85plus,Depression,2331.0027571447467,1723.8922279680971,2942.978669708205
Highland,Ages0to4,Diabetes,1.4066547425079043,0.8123708604963704,2.1677450724787617
Highland,Ages15to24,Diabetes,359.3550091049702,244.42183353787334,476.8399098933622
Highland,Ages25to44,Diabetes,834.2084641645557,569.690517643697,1102.5200174266288
Highland,Ages45to64,Diabetes,3788.8009821698915,2598.06150016141,4986.866434597919
Highland,Ages5to14,Diabetes,100.42273901597028,67.73666370796143,134.3214545293044
Highland,Ages65to74,Diabetes,7219.589887750328,4955.726635770534,9492.84513946877
Highland,Ages75to84,Diabetes,8268.148369863835,5676.4302507621305,10869.875285490438
Highland,Ages85plus,Diabetes,7836.3496747547215,5379.265072452266,10303.32339626085
Highland,Ages0to4,Eating Disorder,1.3875509976488838,0.6755693936852296,2.341831662451434
Highland,Ages15to24,Eating Disorder,406.1245822924615,239.08612151126067,576.5395044752554
Highland,Ages25to44,Eating Disorder,526.4361635079852,310.65260874693183,745.472637771018
Highland,Ages45to64,Eating Disorder,438.58730894570573,258.3690966162707,622.3443522178446
Highland,Ages5to14,Eating Disorder,20.074846751725254,11.246992945416977,29.901486912996994
Highland,Ages65to74,Eating Disorder,77.66303689522792,44.90138818336104,112.29851220744143
Highland,Ages75to84,Eating Disorder,0.9876610572233875,0.4588395622507146,1.7200544720741782
Highland,Ages85plus,Eating Disorder,1.3419125517634104e-05,0.0,2.5558395471273304e-14
Highland,Ages0to4,Epilepsy,46.491360851755616,37.65222768397508,55.80190354655251
Highland,Ages15to24,Epilepsy,598.9918871920414,495.88829095829885,703.7690768867134
Highland,Ages25to44,Epilepsy,781.7007534945061,648.1971351899988,917.0618365720841
Highland,Ages45to64,Epilepsy,996.9818686628205,827.4082962300803,1168.5309770370345
Highland,Ages5to14,Epilepsy,256.9591483868324,211.89015389116634,303.0578487062634
Highland,Ages65to74,Epilepsy,937.6793085066813,777.7916678500311,1099.5058149140511
Highland,Ages75to84,Epilepsy,833.5937821305331,691.0333146107371,978.0368181978457
Highland,Ages85plus,Epilepsy,691.0612679315881,572.1742739907382,811.7021055330925
Highland,Ages0to4,Heart Failure,0.36865509586933143,0.1298957315928945,0.7495566765258442
Highland,Ages15to24,Heart Failure,0.10473905894120006,0.025417832668374874,0.2702538961086484
Highland,Ages25to44,Heart Failure,13.071935517718194,6.13256065735697,20.98098798692405
Highland,Ages45to64,Heart Failure,293.1020248466681,145.47120328847322,444.2496902846649
